Carpeta;Nombre del archivo;Planta_Inglés;Estado_Ingles;Planta_Español;Estado_Español;Planta_Estado
Strawberry_healthy;aug_1438_0db3e0a5-45c6-4cb4-96ec-943862dad781___RS_HL 1817.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_332_cc31bcec-0229-4fe2-9a1f-7dbb10d70a1d___RS_HL 1620.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1970_525ea4dd-84e2-4a43-9927-41cd69543db4___RS_HL 4457.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1227_d6a987db-813b-4cbf-b0a6-d1ecdbaf06a1___RS_HL 1875.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1217_0cb1928d-bed3-4bb7-8c08-35848eb0f7e8___RS_HL 1718.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1354_2dd9d66d-56e4-4c31-a782-502526621455___RS_HL 2010.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;525ea4dd-84e2-4a43-9927-41cd69543db4___RS_HL 4457.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1164_b798b952-bd98-4484-915d-90f15362d84b___RS_HL 4426.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1325_c4605ff1-113a-4d78-b318-e301d80c0b7d___RS_HL 1644.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1801_b0396a65-963b-4a4b-86eb-70f46b38752e___RS_HL 4678.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_999_26d742d2-76d6-41bb-ba8e-ea068793d74c___RS_HL 4334.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_496_2a3f18fd-758e-493f-86c4-cc8edf18b533___RS_HL 1901.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_976_335c0d85-bf45-4cd0-9135-81447bab4ff9___RS_HL 1944.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2424_400f7591-91a9-4835-ab0d-d5c0fc210a54___RS_HL 1776.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2132_65759427-df44-4ec4-8598-c8bde2d431d7___RS_HL 4424.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2206_c00b240e-63b9-4b16-b7ba-958f0be960e4___RS_HL 1684.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;d75e13ee-2b6a-4457-9a06-acf9fc07dfd9___RS_HL 4385.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2036_941b6567-8f4e-4092-a954-911fbde578d7___RS_HL 2040.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_913_c0cd3f14-d2b4-43b5-a81d-0dc60767e52b___RS_HL 4539.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2677_64531481-3721-4073-879e-d1db62204a2f___RS_HL 1932.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;db14ea51-547d-4e87-a7c4-f6e1a57c35c2___RS_HL 4502.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_796_65880698-1582-43e9-86c4-3dfcea34ee8d___RS_HL 1654.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1692_cd58ce68-c194-4171-aedb-2525d0c0d813___RS_HL 4612.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1861_a8e5f630-3a7c-4b71-8b14-0ecdfda521ac___RS_HL 4719.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1737_c9c97696-27f4-4f57-939f-b537ece8e668___RS_HL 4562.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2242_8fc17609-45eb-4a9e-9b71-7a7407936c5f___RS_HL 4394.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;09b43094-79ca-4404-aafc-4c93eac76e06___RS_HL 4347.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1255_ed89a94c-9730-4607-8ad4-c23ffb0a8ffb___RS_HL 4532.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_3004_1345a880-f629-49ea-8524-234770fe3cc6___RS_HL 4529.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_87_9eca6d2b-a161-4a6c-9daa-6f875bb47de1___RS_HL 2231.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1236_d75e13ee-2b6a-4457-9a06-acf9fc07dfd9___RS_HL 4385.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1596_4d24a8c7-2a7a-4598-a673-e6c1e856dc23___RS_HL 4469.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_385_9f807512-4c4c-46f9-a9d1-66f398f29bfb___RS_HL 1873.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2610_f9371b89-d935-454e-896e-64415815bbe6___RS_HL 1936.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1083_f0d8204d-af72-4027-82d3-a91a889a6b7d___RS_HL 4694.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1206_7e0587c2-c806-4e7c-a3d6-53b810de904d___RS_HL 4748.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2001_d3da328c-a91f-4fcc-93fb-2c58baacdeeb___RS_HL 1741.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1147_c1ccdd49-6389-40eb-b841-c77ab6568014___RS_HL 2056.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1687_c15bc656-8360-40c4-8e2b-3b5524a93e3a___RS_HL 1981.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1816_24077dde-8ba8-4a61-ba95-92958347da79___RS_HL 2233.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1784_c4eca43a-adf9-4d30-a990-8b177165fb04___RS_HL 4708.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1477_5e5147e3-ba21-4afa-a32b-bb3453c72944___RS_HL 4450.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2333_ce4aa9cf-c499-4ed5-bdfd-f7be230b3bfb___RS_HL 4523.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_693_1245a96d-9a84-402d-9dde-da8c88bf7d74___RS_HL 4474.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1607_ac5bf646-1586-4766-9583-ef6eb8f7b4a6___RS_HL 4774.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_664_0b444634-b557-45f4-a68a-8e9e38cd6683___RS_HL 2184.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1138_ef5cbfe5-8ba7-4291-8246-27219808808a___RS_HL 1842.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_645_7cc70e2f-3727-428a-a414-02dd59f96ae3___RS_HL 4755.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_696_cf3dedf3-38ff-46bb-b016-5d76a3239914___RS_HL 4414.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_14_ebd8d3f6-aa1e-4cc0-acb0-3e6c1ceb4bae___RS_HL 4379.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;773c7c51-2595-4de4-b4e2-197d1e00f497___RS_HL 4817.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_608_da4dcda4-9c5e-43e5-a19d-f13b53be68fc___RS_HL 2130.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;06d4ec77-12ef-47ed-ab37-b181fb1b03bf___RS_HL 4647.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2176_ffc5256e-56f2-4448-827a-81bbd1b06be6___RS_HL 4574.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2980_a8d7bf99-7163-49e1-a1b7-45ce12b4dc6c___RS_HL 4526.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1047_0f79c593-bcf2-4a5b-baac-6433f3037a89___RS_HL 2022.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_816_b6c7ab0a-7c78-4c75-aa71-878972b5a4b4___RS_HL 4569.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;5b952db1-52ab-454d-9f13-8a404a7449ba___RS_HL 4693.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1955_db14ea51-547d-4e87-a7c4-f6e1a57c35c2___RS_HL 4502.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1002_16cb49b2-8d1b-4a66-95fa-9487aa0ba8f1___RS_HL 1665.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1966_d50fa8fa-015b-41f6-a2aa-18efcf041f6e___RS_HL 2188.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1182_fc6a2771-b6f9-4e50-bb37-bbe38792a6cf___RS_HL 1787.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1850_77b3d4a4-0712-4e25-bc50-57c12961f7d2___RS_HL 4519.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2022_968be429-8b72-401a-ba28-9552faf35e66___RS_HL 1921.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_870_f23cfb59-4e9d-43b0-820a-99d9cc624c04___RS_HL 4618.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_265_1345a880-f629-49ea-8524-234770fe3cc6___RS_HL 4529.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1030_e0a7a770-3f85-4cad-a62b-0633dd7a8265___RS_HL 4594.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1974_62229adb-1069-4622-8474-7468c668ca16___RS_HL 1637.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_3021_11ffeee8-fc5b-416a-bc86-c7a66e868181___RS_HL 2138.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1564_aca02f14-5945-4687-9f08-7575f061e4b0___RS_HL 4876.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2006_677ba255-d1ac-48b7-9847-dd9abc1a8db8___RS_HL 1887.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1806_f076aa8c-cacf-48b0-8a0f-764e7498407d___RS_HL 4826.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1567_23d4fa2f-a966-44a3-a597-b39a79618378___RS_HL 1744.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_993_a2a27584-137c-4cd7-bb60-90a3f90c461e___RS_HL 1795.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_593_65b83aea-55da-4f73-a4bd-ee81843e436b___RS_HL 1651.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1948_b30220c5-0c39-4953-8e0b-1a2236fd4a8b___RS_HL 4399.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2247_09b43094-79ca-4404-aafc-4c93eac76e06___RS_HL 4347.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_160_35207f57-999d-4698-94aa-2d8c4efb230f___RS_HL 4726.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1514_39d0dfab-0fd3-49e0-8bef-702c97490655___RS_HL 2001.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1923_672fc7b7-9bb6-4966-9240-41214be74253___RS_HL 1716.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_240_a8d7bf99-7163-49e1-a1b7-45ce12b4dc6c___RS_HL 4526.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;9bedf987-74de-4682-9458-61b01d98a26f___RS_HL 1876.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_147_f0a6a862-b797-416e-8303-8f45a5d3afc4___RS_HL 4630.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2455_e5d59ce2-d47d-45f9-b3e0-03f5797c981e___RS_HL 4372.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2707_37240ad5-3437-49e3-85e0-aec8750e2c39___RS_HL 2064.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_598_56bce402-3d38-4f90-b20c-72886a47a072___RS_HL 1704.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;a8e5f630-3a7c-4b71-8b14-0ecdfda521ac___RS_HL 4719.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1774_941bf773-f9a3-4807-b742-496cc43913f4___RS_HL 4851.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_760_a32f24fa-91ce-42dd-b786-5e4ed4f2d037___RS_HL 4501.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;23471535-c155-435a-b538-a1647bb13e08___RS_HL 4742.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2348_fea9a141-9561-4508-bd7d-49cd9412bd2f___RS_HL 1624.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1014_3d28c3ea-8419-4e09-addd-211e3828e39f___RS_HL 1942.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_741_64aea8c6-24df-40c1-9d68-0221f4151383___RS_HL 2103.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1916_b973706d-80b9-43bc-bcc7-c451bf0e7835___RS_HL 2243.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2120_d451b14d-8338-47e7-9505-1797ae645742___RS_HL 1976.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2489_4e4798cc-ae7d-4480-8c7d-2818b2b6a8fa___RS_HL 4417.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2051_db1dd4d2-8424-4b8a-a160-8491b534e6dc___RS_HL 4650.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;a2a27584-137c-4cd7-bb60-90a3f90c461e___RS_HL 1795.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1527_328cd6a7-46a5-4beb-8b62-b68db500a830___RS_HL 1908.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_636_786744bd-7252-4dec-b86a-b2ecfaa0b33f___RS_HL 4874.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;37240ad5-3437-49e3-85e0-aec8750e2c39___RS_HL 2064.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2476_77c79af8-cfa3-447a-8780-55f9c3836a12___RS_HL 4509.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2045_70eb8903-7f36-4787-85db-9c12dc2e02be___RS_HL 2100.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;77b3d4a4-0712-4e25-bc50-57c12961f7d2___RS_HL 4519.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_626_8a540a98-3e4e-44a9-b1c3-990772c57985___RS_HL 4597.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2062_4d5733cd-e68e-4fd8-9587-aaaf9502934b___RS_HL 4466.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2955_0de0d575-5dd7-4fca-b003-d4a13354c89d___RS_HL 4629.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_657_243609c1-0a35-4474-8f7c-02dc34044735___RS_HL 1663.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;768de271-ba00-4cfe-b785-ccc7deedbcce___RS_HL 2081.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;fa64957a-0164-4221-b920-0e68670bf59b___RS_HL 2194.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1882_6c08a905-65f4-4733-9e6a-081844b9f9a7___RS_HL 2029.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2138_73cc96dc-59d4-4a43-91ed-8286de00beea___RS_HL 4593.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2556_9c969fa3-09f8-4d4e-bd3d-77f009602d39___RS_HL 2037.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;7e02bc12-a026-4aff-88b1-78dcd0a97fa1___RS_HL 1889.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2056_41dba974-b2b7-4e90-9c93-a8e29200f41c___RS_HL 1659.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2554_04cb725a-632d-44e0-9886-c84e2bbdd3da___RS_HL 2094.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;672451d5-6018-4abf-87f8-7b1c0b066136___RS_HL 1902.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2224_33d585b6-736d-4767-9004-2444f4916fd9___RS_HL 4360.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_622_2a7a5c9d-1066-4af5-8560-30f53f9d5b33___RS_HL 4821.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_361_97af749a-c269-4ec5-92b1-6e7384dba46b___RS_HL 4344.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;a5f3534e-b953-4925-abfa-999eeb8aaf64___RS_HL 4845.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1763_98e1c44c-f11b-4e0c-9450-c465feb62846___RS_HL 4770.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_41_c2052c26-d4f7-4f0a-845b-5e25cc2f6e48___RS_HL 4409.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2324_1788478b-7aac-4ec3-b249-e1d145a39980___RS_HL 2172.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1395_6b8e87b2-5438-4acd-a4f9-0a1442a766f5___RS_HL 4806.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;fa0ee358-6a10-49f4-900a-6d266ee7b648___RS_HL 2206.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1848_77b3d4a4-0712-4e25-bc50-57c12961f7d2___RS_HL 4519.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_878_bf2896d7-8289-4198-ae01-c8870ccda768___RS_HL 2204.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;bbd6eeef-95ad-4277-85a4-243de6d117d6___RS_HL 4518.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2642_fc93155b-55bc-4cab-8807-e5cc6f896384___RS_HL 2082.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_776_36fbdab5-6c76-4f04-8252-bfb944c20ddf___RS_HL 4788.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1944_b30220c5-0c39-4953-8e0b-1a2236fd4a8b___RS_HL 4399.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1890_b5bafd06-def2-4fe9-9b04-05a49bfae9b3___RS_HL 4695.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_423_a5db3b2a-9806-45c1-b1f8-9d6f414222f2___RS_HL 2067.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1342_6b9a9dd2-74ed-4955-9ef5-68c0a5df09b2___RS_HL 2178.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1022_a67277f1-75b5-41c5-8de1-dad85fbc42a4___RS_HL 2086.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1028_e0a7a770-3f85-4cad-a62b-0633dd7a8265___RS_HL 4594.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_681_dc05a60e-5939-4e59-bfee-890db52986cc___RS_HL 2014.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1978_62229adb-1069-4622-8474-7468c668ca16___RS_HL 1637.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;666a3c73-655c-43e4-a4d3-a9cff6a31b84___RS_HL 4331.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_269_1345a880-f629-49ea-8524-234770fe3cc6___RS_HL 4529.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_150_58265359-4fa0-458c-9c5f-5774d94b3088___RS_HL 1737.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1161_941d5f1c-8bb9-4027-88b6-3031f1787128___RS_HL 1987.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1398_e3a17b75-038a-440e-8a05-ec81625091e7___RS_HL 4674.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1757_a1eddbee-09c4-4671-b079-b9ad9cdfbd46___RS_HL 1667.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_221_0de0d575-5dd7-4fca-b003-d4a13354c89d___RS_HL 4629.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2294_75779559-3218-4930-9687-f2c0e71667c9___RS_HL 2091.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_594_56bce402-3d38-4f90-b20c-72886a47a072___RS_HL 1704.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;714e3e69-0d2e-44d1-973f-dcf8c578ce4d___RS_HL 1765.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;d491c6dc-d208-4199-a764-a98d72a85e5c___RS_HL 1674.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2459_e5d59ce2-d47d-45f9-b3e0-03f5797c981e___RS_HL 4372.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1367_98cd6b17-6eed-454c-9fa4-1fdd22370d99___RS_HL 4589.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_986_e178986b-223c-4da1-8c0f-2314de66df55___RS_HL 2042.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2914_675046ac-bf24-4ac4-ae18-0623ed00ec3f___RS_HL 4829.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_522_02808b3e-ae88-4259-9b2c-f9096db336e4___RS_HL 1827.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1276_50eb9d31-53f5-4040-b83f-681da8a8f621___RS_HL 1815.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2483_1b250776-ccb2-49b9-9964-a729567f60b9___RS_HL 2205.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;65759427-df44-4ec4-8598-c8bde2d431d7___RS_HL 4424.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1327_2dbd44d9-8c98-45ac-92a3-e6e65aac4dd5___RS_HL 4818.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2049_db1dd4d2-8424-4b8a-a160-8491b534e6dc___RS_HL 4650.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1419_d41bf2be-46ed-4d79-bb75-8f690ba1b332___RS_HL 4545.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_1591_5275777b-d89b-47b1-9dc6-15c832167a41___RS_HL 4408.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_2350_fea9a141-9561-4508-bd7d-49cd9412bd2f___RS_HL 1624.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
Strawberry_healthy;aug_3026_975a4f22-0c55-4d2a-a4a2-e8686acc9897___RS_HL 1799.JPG;Strawberry;healthy;Fresa;Saludable;Fresa_Saludable
