Carpeta,Nombre del archivo,Planta,Condición,Saludable
cauliflower-black_rot,cauliflower_Black Rot(8).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(34).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(57).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(12).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(5).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(22).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(18).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(4).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(36).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(5).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(19).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(32).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(53).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(16).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(23).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(1).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(35).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(9).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(3).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(15).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(29).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(51).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(14).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(30).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(48).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(39).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(4).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(32).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(13).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(56).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(24).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(37).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(2).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(35).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(28).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(11).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(54).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(12).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(6).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(13).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(15).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(50).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(28).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(2).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(49).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(29).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(31).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(3).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(33).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(25).jpg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(17).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(52).jpeg,cauliflower,black_rot,No
cauliflower-black_rot,cauliflower_Black Rot(33).jpg,cauliflower,black_rot,No
bean-rust,bean_bean_rust_train.198.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.38.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.167.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.10.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.173.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.80.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.94.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.43.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.57.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.1.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.239.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.211.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.205.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.204.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.210.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.238.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.0.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.56.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.42.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.95.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.81.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.172.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.166.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.11.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.39.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.199.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.158.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.170.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.13.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.164.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.97.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.83.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.54.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.2.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.40.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.68.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.206.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.212.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.213.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.207.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.69.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.41.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.3.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.55.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.82.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.96.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.12.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.165.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.171.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.159.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.175.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.161.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.16.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.149.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.40.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.92.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.86.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.79.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.51.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.7.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.45.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.203.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.217.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.216.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.202.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.44.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.6.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.50.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.78.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.87.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.93.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.41.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.148.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.160.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.17.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.174.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.189.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.15.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.162.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.176.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.29.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.85.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.91.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.46.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.52.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.4.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.214.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.200.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.228.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.229.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.201.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.215.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.5.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.53.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.47.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.90.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.42.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.84.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.28.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.177.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.14.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.163.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.188.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.0.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.138.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.104.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.110.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.31.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.25.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.19.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.20.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.34.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.306.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.312.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.299.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.272.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.266.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.267.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.273.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.298.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.313.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.307.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.35.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.21.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.18.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.24.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.30.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.111.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.105.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.139.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.1.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.9.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.3.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.113.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.107.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.26.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.32.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.37.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.23.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.339.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.311.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.305.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.259.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.265.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.271.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.270.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.264.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.258.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.304.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.310.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.22.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.338.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.36.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.33.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.27.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.106.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.112.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.8.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.2.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.6.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.116.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.102.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.23.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.37.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.314.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.300.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.32.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.328.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.26.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.260.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.274.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.248.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.249.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.275.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.261.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.27.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.33.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.329.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.301.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.315.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.36.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.22.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.103.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.117.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.7.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.5.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.101.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.115.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.129.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.34.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.20.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.19.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.303.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.317.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.25.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.31.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.288.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.277.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.263.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.262.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.276.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.289.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.30.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.24.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.316.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.18.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.302.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.21.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.35.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.128.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.114.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.100.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.4.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.3.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.9.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.119.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.125.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.131.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.10.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.38.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.15.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.327.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.29.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.333.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.290.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.284.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.253.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.247.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.246.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.252.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.285.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.291.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.28.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.332.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.326.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.14.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.39.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.11.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.130.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.124.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.118.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.2.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.8.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.0.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.132.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.126.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.13.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.16.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.318.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.330.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.324.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.287.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.293.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.278.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.244.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.250.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.251.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.245.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.279.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.292.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.286.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.325.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.331.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.319.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.17.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.12.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.127.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.44.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.133.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.1.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.5.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.137.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.40.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.123.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.16.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.335.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.321.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.13.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.309.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.282.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.296.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.241.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.255.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.269.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.268.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.254.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.240.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.297.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.283.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.12.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.308.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.320.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.334.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.17.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.122.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.136.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.41.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.4.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.6.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.120.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.43.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.134.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.108.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.29.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.15.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.38.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.322.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.336.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.10.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.295.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.281.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.256.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.242.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.243.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.257.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.280.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.294.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.11.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.337.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.39.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.323.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.14.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.28.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.109.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.42.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.135.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.121.jpg,bean,rust,No
bean-rust,bean_bean_rust_test.7.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.185.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.191.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.19.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.146.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.31.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.25.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.152.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.89.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.62.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.76.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.8.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.344.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.218.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.230.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.224.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.225.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.231.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.219.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.9.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.345.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.77.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.63.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.88.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.24.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.153.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.147.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.30.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.18.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.190.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.184.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.192.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.186.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.179.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.151.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.26.jpg,bean,rust,No
bean-rust,bean_bean_rust_val.32.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.145.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.75.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.61.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.49.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.347.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.227.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.233.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.232.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.226.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.346.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.48.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.60.jpg,bean,rust,No
bean-rust,bean_bean_rust_train.74.jpg,bean,rust,No
